SupplierID,Supplier,CCFound,CCRegNo,CCFoundName,CHFound,CHRegNo,CHFoundName,GivenCompanyCategory,Status,CH_VCSE_Strict,CH_VCSE_Loose,CIC_Name contains CIC,CQCCareHome,CQCCareHomeNumber,Website_VCSE_Info_Available,Website_VCSE_Info,Supplier_Type_CC+VCSEStrict+CIC,Supplier_Type_CC+VCSELoose+CIC,Supplier_Type_VCSEManual,Supplier_Type_VCSEManual_ExclNHSLA,GPServices,Hospice,NHS,LA,GOV,PoliceFire,PHB_CHC,CareHome,Solicitor,Executor,PharmOp,University,School,LMC_LPC,Redacted,Uninformative,SupplierSector,SUPPLIER_STANDARD_NAME
11532,SPECSAVERS HEARCARE LTD,0,,,1,3598629,SPECSAVERS HEARCARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPECSAVERS HEARCARE LIMITED
11533,SPECSAVERS HEARCARE LTD 23779916,0,,,1,35965,SPECSAVERS HEARCARE GROUP LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPECSAVERS HEARCARE GROUP LIMITED
11534,SPECSAVERS HUDDERSFIELD,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PharmOp,SPECSAVERS HUDDERSFIELD
11535,SPECSAVERS OPTICIANS,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PharmOp,SPECSAVERS OPTICIANS
11536,SPECTRUM BIRCHES LTD,0,,,1,1227290,SPECTRUM BIRCHES LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPECTRUM BIRCHES LIMITED
11537,SPECTRUM HEALTHCARE DOMICILIARY CARE LTD,0,,,1,8620895,SPECTRUM HEALTHCARE DOMICILIARY CARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPECTRUM HEALTHCARE DOMICILIARY CARE LIMITED
11538,SPEIRS HOUSE,1,1124294,SPEIRS HOUSE,1,3260168,Greensleeves Homes Trust,"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPEIRS HOUSE
11539,SPENCER & ARLINGTON LTD,0,,,1,4377774,SPENCER & ARLINGTON LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPENCER & ARLINGTON LIMITED
11540,SPENCER STREET SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPENCER STREET SURGERY
11541,SPINAL HOMECARE SERVICES LTD,0,,,1,4340944,SPINAL HOMECARE SERVICES LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPINAL HOMECARE SERVICES LTD
11542,SPINNEY BROOK HEALTH CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPINNEY BROOK HEALTH CENTRE
11543,SPINNEY SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPINNEY SURGERY
11544,SPIRAL HEALTH CIC,0,,,1,7393181,SPIRAL HEALTH C.I.C.,Community Interest Company,CHnotCC,1,1,1,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPIRAL HEALTH C.I.C.
11545,SPIRE HEALTHCARE LTD,0,,,1,1522532,SPIRE HEALTHCARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPIRE HEALTHCARE LIMITED
11546,SPIRIT HEALTHCARE LTD,0,,,1,6259954,SPIRIT HEALTHCARE LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPIRIT HEALTHCARE LTD
11547,SPITALFIELDS GMS PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPITALFIELDS GMS PRACTICE
11548,SPORTS & LEISURE MANAGEMENT LTD,0,,,1,2204085,SPORTS AND LEISURE MANAGEMENT LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPORTS AND LEISURE MANAGEMENT LTD
11549,SPOWAGE P & PARTNERS,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPOWAGE P & PARTNERS
11550,SPR MEDICAL CONSULTANCY LTD,0,,,1,9433371,SPR MEDICAL CONSULTANCY LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPR MEDICAL CONSULTANCY LIMITED
11551,SPRING BANK SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRING BANK SURGERY
11552,SPRING DESIGN & ADVERTISING,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPRING DESIGN & ADVERTISING
11553,SPRING HALL MEDICAL PRACTICE,0,,,1,12633335,Spring Hall Group Practice Limited,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRING HALL GROUP PRACTICE LIMITED
11554,SPRING HILL MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRING HILL MEDICAL CENTRE
11555,SPRING HOUSE MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRING HOUSE MEDICAL CENTRE
11556,SPRING MEDICAL SERVICES LTD,0,,,1,6280327,SPRING MEDICAL SERVICES LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPRING MEDICAL SERVICES LTD
11557,SPRING TERRACE HEALTH CENTRE,0,,,1,8985903,Northumbria Primary Care Limited,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,NORTHUMBRIA PRIMARY CARE LIMITED
11558,SPRING VIEW MEDICAL CENTRE,0,,,1,8778124,SSP Health Primary Care Limited,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SSP HEALTH PRIMARY CARE LIMITED
11559,SPRINGBANK SURGERY (CHURCH STREET),0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRINGBANK SURGERY (CHURCH STREET)
11560,SPRINGBOARD OPPURTUNITY GROUP,1,1025787,SPRINGBOARD OPPORTUNITY GROUP,1,2844191,SPRINGBOARD OPPORTUNITY GROUP,Private Limited Company by guarantee without share capital use of 'Limited' exemption,CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPRINGBOARD OPPORTUNITY GROUP
11561,SPRINGCARE (ALBRIGHTON) LTD,0,,,1,8124998,SPRINGCARE (ALBRIGHTON) LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPRINGCARE (ALBRIGHTON) LIMITED
11562,SPRINGCARE (DAVENHAM) LTD,0,,,1,5415883,SPRINGCARE (DAVENHAM) LIMITED,Private Limited Company,CHnotCC,0,0,0,1,1-135301643,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,SPRINGCARE (DAVENHAM) LIMITED
11563,SPRINGCARE (HATTON) LTD,0,,,1,5413458,SPRINGCARE (HATTON) LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPRINGCARE (HATTON) LIMITED
11564,SPRINGCARE (RIVER MEADOWS) LTD,0,,,1,2709933,SPRINGCARE (RIVER MEADOWS) LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPRINGCARE (RIVER MEADOWS) LIMITED
11565,SPRINGCLIFFE SURGERY SHEFFIELD,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRINGCLIFFE SURGERY SHEFFIELD
11566,SPRING-FENISCO HEALTHLINK,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRING-FENISCO HEALTHLINK
11567,SPRINGFIELD COURT NURSING HOME,0,,,1,2351770,Springfield Court Limited,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,SPRINGFIELD COURT LIMITED
11568,SPRINGFIELD HEALTHCARE (SEACROFT GREEN) LTD,0,,,1,9359696,SPRINGFIELD HEALTHCARE (SEACROFT GREEN) LIMITED,Private Limited Company,CHnotCC,0,0,0,1,1-3307395559,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,SPRINGFIELD HEALTHCARE (SEACROFT GREEN) LIMITED
11569,SPRINGFIELD HEALTHCARE (THE CHOCOLATE WORKS) LTD,0,,,1,9355686,SPRINGFIELD HEALTHCARE (THE CHOCOLATE WORKS) LIMITED,Private Limited Company,CHnotCC,0,0,0,1,1-3862950568,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,SPRINGFIELD HEALTHCARE (THE CHOCOLATE WORKS) LIMITED
11570,SPRINGFIELD HEALTHCARE (THE GRANGE) LTD,0,,,1,8072432,SPRINGFIELD HEALTHCARE (THE GRANGE) LIMITED,Private Limited Company,CHnotCC,0,0,0,1,1-990605516,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,SPRINGFIELD HEALTHCARE (THE GRANGE) LIMITED
11571,SPRINGFIELD HOSPITAL,0,,,1,1532937,Ramsay Health Care UK Operations Limited,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,RAMSAY HEALTH CARE UK OPERATIONS LIMITED
11572,SPRINGFIELD HOUSE MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRINGFIELD HOUSE MEDICAL CENTRE
11573,SPRINGFIELD MANOR GARDENS LTD,0,,,1,11780239,SPRINGFIELD MANOR GARDENS LTD,Private Limited Company,CHnotCC,0,0,0,1,1-6526430287,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,SPRINGFIELD MANOR GARDENS LTD
11574,SPRINGFIELD MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRINGFIELD MEDICAL CENTRE
11575,SPRINGFIELD NURSING HOME,0,,,1,4964072,Scio Healthcare Limited,Private Limited Company,CHnotCC,0,0,0,1,1-115270442,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,SCIO HEALTHCARE LIMITED
11576,SPRINGFIELD SURGERY BRACKLEY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRINGFIELD SURGERY BRACKLEY
11577,SPRINGFIELD SURGERY STOCKPORT,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRINGFIELD SURGERY STOCKPORT
11578,SPRINGFIELDS MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRINGFIELDS MEDICAL CENTRE
11579,SPRINGHILL CARE HOME,0,,,1,2106218,Springhill House (Accrington) Limited,Private Limited Company,CHnotCC,0,0,0,1,1-137422915,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,SPRINGHILL HOUSE (ACCRINGTON) LIMITED
11580,SPRINGHILL HOSPICE,1,701798,PEACE HOSPICE (THE),1,2325905,SPRINGHILL HOSPICE (ROCHDALE),Private company limited by guarantee without share capital,CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,PEACE HOSPICE (THE)
11581,SPRINGS HEALTH CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRINGS HEALTH CENTRE
11582,SPRINGS MEDICAL CENTRE CONSORTIUM,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRINGS MEDICAL CENTRE CONSORTIUM
11583,SPRINGWOOD SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SPRINGWOOD SURGERY
11584,SPV4 LTD,0,,,1,8868873,SPV4 LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SPV4 LIMITED
11585,SQ CARERS LTD,0,,,1,9617491,SQ CARERS LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SQ CARERS LTD
11586,SQUEAKS HOUSE RESIDENTIAL CARE HOME,0,,,0,,,,NotCCorCH,0,0,0,1,1-130736185,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,SQUEAKS HOUSE RESIDENTIAL CARE HOME
11587,SQUIRES LANE PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SQUIRES LANE PRACTICE
11588,SR CARE LTD,0,,,1,6917743,SR CARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SR CARE LIMITED
11589,SRCL LTD,0,,,1,NF004279,SRCL LIMITED,Other company type,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SRCL LIMITED
11590,SSENTIF LTD,0,,,1,5057425,SSENTIF LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SSENTIF LIMITED
11591,SSG UK SPECIALIST AMBULANCE SERVICE LTD,0,,,1,10714796,SSG UK SPECIALIST AMBULANCE SERVICE LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,SSG UK SPECIALIST AMBULANCE SERVICE LTD
11592,SSP HEALTH BOLTON GP,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SSP HEALTH BOLTON GP
11593,SSP HEALTH BOLTON MC,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SSP HEALTH BOLTON MC
11594,SSP HEALTH PRIMARY CARE LTD,0,,,1,8778124,SSP HEALTH PRIMARY CARE LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,SSP HEALTH PRIMARY CARE LIMITED
11595,ST AGNES SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST AGNES SURGERY
11596,ST ALBANS MEDICAL CENTRES,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST ALBANS MEDICAL CENTRES
11597,ST ALBANS MEDICAL GROUP,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST ALBANS MEDICAL GROUP
11598,ST ALBANS SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST ALBANS SURGERY
11599,ST ANDREWS HEALTH CENTRE,1,1041653,The Bromley by Bow Centre,1,2942840,The Bromley by Bow Centre,Private Limited Company by guarantee without share capital use of 'Limited' exemption,CC&CH,1,1,0,0,,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,THE BROMLEY BY BOW CENTRE
11600,ST ANDREWS HEALTHCARE,1,1104951,ST ANDREW'S HEALTHCARE,1,5176998,ST ANDREW'S HEALTHCARE,Private Limited Company by guarantee without share capital use of 'Limited' exemption,CC&CH,0,1,0,0,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ST ANDREW'S HEALTHCARE
11601,ST ANDREWS HOSPICE,1,1011117,ST ANDREWS HOSPICE,1,2710865,ST ANDREW'S HOSPICE LIMITED,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,ST ANDREWS HOSPICE
11602,ST ANDREWS HOUSE,0,,,1,4055280,ST ANDREWS HOUSE LIMITED,Private Limited Company,CHnotCC,0,0,0,1,1-115063156,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ST ANDREWS HOUSE LIMITED
11603,ST ANDREWS MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST ANDREWS MEDICAL CENTRE
11604,ST ANDREWS MEDICAL PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST ANDREWS MEDICAL PRACTICE
11605,ST ANDREWS SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST ANDREWS SURGERY
11606,ST ANDREWS SURGERY EASTLEIGH,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST ANDREWS SURGERY EASTLEIGH
11607,ST ANDREWS SURGERY LEWES,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST ANDREWS SURGERY LEWES
11608,ST ANNES COMMUNITY SERVICES,1,502224,ST ANNE'S COMMUNITY SERVICES,1,1089026,ST ANNE'S COMMUNITY SERVICES,Private company limited by guarantee without share capital,CC&CH,0,1,0,1,1-1040340169,0,,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ST ANNE'S COMMUNITY SERVICES
11609,ST ANNES GROUP PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST ANNES GROUP PRACTICE
11610,ST ANNES HOSPICE,1,258085,ST ANN'S HOSPICE,1,947220,ST. ANN'S HOSPICE,Private company limited by guarantee without share capital,CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,ST ANN'S HOSPICE
11611,ST ANNS HOSPICE,1,258085,ST ANN'S HOSPICE,1,947220,ST. ANN'S HOSPICE,Private company limited by guarantee without share capital,CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,ST ANN'S HOSPICE
11612,ST ANSELMS NURSING HOME,0,,,0,,,,NotCCorCH,0,0,0,1,1-121636955,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ST ANSELMS NURSING HOME
11613,ST AUGUSTINE'S COURT CARE HOME,0,,,0,,,,NotCCorCH,0,0,0,1,1-130841983,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ST AUGUSTINE'S COURT CARE HOME
11614,ST AUGUSTINES SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST AUGUSTINES SURGERY
11615,ST AUSTELL HEALTHCARE GROUP,0,,,1,9191880,ST AUSTELL HEALTHCARE GROUP LIMITED,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ST AUSTELL HEALTHCARE GROUP LIMITED
11616,ST BARNABAS HOSPICE,1,1053814,ST BARNABAS HOSPICE,1,930107,ST BARNABAS HOSPICES (SUSSEX) LTD,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,ST BARNABAS HOSPICE
11617,ST BARNABAS HOSPICE TRUST,1,509333,ST BARNABAS HOSPICE TRUST,1,3166056,ST BARNABAS HOSPICE TRUST (LINCOLNSHIRE),"PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,ST BARNABAS HOSPICE TRUST
11618,ST BARTHOLOMEWS MEDICAL CENTRE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST BARTHOLOMEWS MEDICAL CENTRE
11619,ST BARTHOLOMEWS NURSING HOME,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ST BARTHOLOMEWS NURSING HOME
11620,ST BENEDICTS HOSPICE,1,1019410,ST BENEDICTS HOSPICE,1,2803974,"ST BENEDICT'S HOSPICE, SUNDERLAND ","PRI/LBG/NSC (Private, Limited by guarantee, no share capital, use of 'Limited' exemption)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,ST BENEDICTS HOSPICE
11621,ST BENEDICTS NURSING HOME,0,,,1,10200927,ST BENEDICTS NURSING HOME LIMITED,Private Limited Company,CHnotCC,0,0,0,1,1-2928531975,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ST BENEDICTS NURSING HOME LIMITED
11622,ST CATHERINES HOSPICE,1,512186,ST CATHERINES HOSPICE,1,1525404,ST. CATHERINE'S HOSPICE LIMITED,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,ST CATHERINES HOSPICE
11623,ST CATHERINES HOSPICE LANCASHIRE LTD,1,512186,ST. CATHERINE'S HOSPICE (LANCASHIRE) LIMITED,1,1602467,ST. CATHERINE'S HOSPICE (LANCASHIRE) LIMITED,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,ST. CATHERINE'S HOSPICE (LANCASHIRE) LIMITED
11624,ST CATHERINE'S SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST CATHERINE'S SURGERY
11625,ST CECILIA'S NURSING HOME,0,,,1,4009808,ST. CECILIA'S CARE SERVICES LIMITED,Private Limited Company,CHnotCC,0,0,0,1,1-3014796831,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CareHome,ST. CECILIA'S CARE SERVICES LIMITED
11626,ST CHADS MEDICAL PRACTICE,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST CHADS MEDICAL PRACTICE
11627,ST CHADS SURGERY,0,,,0,,,,NotCCorCH,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GPServices,ST CHADS SURGERY
11628,ST CHRISTOPHERS HOSPICE,1,210667,ST CHRISTOPHERS HOSPICE,1,681880,ST. CHRISTOPHERS HOSPICE,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",CC&CH,0,1,0,0,,0,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospice,ST CHRISTOPHERS HOSPICE
11629,ST CHRISTOPHER'S PERSONAL CARE SERVICES LTD,0,,,1,8872082,ST CHRISTOPHER'S PERSONAL CARE SERVICES LTD,Private Limited Company,CHnotCC,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,ST CHRISTOPHER'S PERSONAL CARE SERVICES LTD
